order_id,product_id,add_to_cart_order,reordered
1822866,NA,NA,NA
3313355,NA,NA,NA
3027482,NA,NA,NA
3319013,NA,NA,NA
2237897,NA,NA,NA
631965,NA,NA,NA
2454237,NA,NA,NA
2332309,NA,NA,NA
1493345,NA,NA,NA
811512,NA,NA,NA
958043,NA,NA,NA
957103,NA,NA,NA
2886836,NA,NA,NA
3230472,NA,NA,NA
402203,NA,NA,NA
2177467,NA,NA,NA
1768531,NA,NA,NA
3170166,NA,NA,NA
2497479,NA,NA,NA
2360789,NA,NA,NA
2695360,NA,NA,NA
2466248,NA,NA,NA
2473549,NA,NA,NA
2154325,19057,1,1
2154325,47388,2,1
2154325,37067,3,1
2154325,16083,4,1
2154325,16617,5,1
2154325,12614,6,1
2154325,6104,7,1
2154325,4920,8,1
2154325,47626,9,1
2154325,691,10,1
2154325,22825,11,1
2154325,7948,12,1
2154325,4779,13,1
2154325,41757,14,1
2154325,34243,15,1
2154325,45007,16,1
2154325,47766,17,1
2154325,22035,18,1
2154325,27344,19,1
2154325,22290,20,1
2154325,31433,21,1
2154325,19250,22,1
2154325,939,23,1
2154325,36848,24,1
2154325,23586,25,1
2154325,21903,26,1
2154325,43961,27,1
305901,NA,NA,NA
1533196,NA,NA,NA
2034326,NA,NA,NA
758352,NA,NA,NA
2867201,NA,NA,NA
222117,NA,NA,NA
1471185,NA,NA,NA
1218798,NA,NA,NA
3002915,18656,1,1
3002915,31553,2,1
3002915,23383,3,1
3002915,27845,4,1
3002915,16396,5,0
3002915,25138,6,1
2808127,NA,NA,NA
2677145,NA,NA,NA
740361,NA,NA,NA
2866491,NA,NA,NA
1676999,NA,NA,NA
3012416,NA,NA,NA
3164079,NA,NA,NA
1497682,NA,NA,NA
2858415,NA,NA,NA
1833346,NA,NA,NA
2267077,NA,NA,NA
2585666,NA,NA,NA
1029500,NA,NA,NA
2066024,NA,NA,NA
2865755,NA,NA,NA
707948,NA,NA,NA
1413002,NA,NA,NA
2435523,NA,NA,NA
1104196,NA,NA,NA
352680,NA,NA,NA
882031,NA,NA,NA
3080533,NA,NA,NA
3246339,NA,NA,NA
2978189,NA,NA,NA
1577526,NA,NA,NA
2358959,NA,NA,NA
1432313,NA,NA,NA
2571784,NA,NA,NA
3358958,NA,NA,NA
1820346,NA,NA,NA
879066,NA,NA,NA
2025747,NA,NA,NA
549953,NA,NA,NA
1534811,NA,NA,NA
1726557,NA,NA,NA
2154341,NA,NA,NA
1318862,NA,NA,NA
1769363,NA,NA,NA
2676933,NA,NA,NA
1268713,NA,NA,NA
1792823,NA,NA,NA
1736729,NA,NA,NA
611092,NA,NA,NA
2713750,NA,NA,NA
261370,25407,1,1
261370,11001,2,1
261370,9431,3,1
261370,18212,4,1
261370,27662,5,1
261370,46572,6,1
261370,20339,7,1
261370,2962,8,1
261370,35762,9,1
261370,41565,10,1
261370,32265,11,1
261370,23693,12,1
261370,14168,13,1
261370,17341,14,1
261370,2537,15,1
261370,17487,16,1
261370,23029,17,1
261370,3318,18,1
261370,19488,19,1
261370,40516,20,1
261370,45478,21,1
261370,45835,22,1
261370,8678,23,1
261370,9513,24,0
1723568,NA,NA,NA
2943226,NA,NA,NA
2540917,NA,NA,NA
1030495,NA,NA,NA
3039043,NA,NA,NA
2376164,NA,NA,NA
2127707,43635,1,1
2127707,15290,2,1
2127707,39190,3,1
2127707,4796,4,1
2127707,17948,5,1
2127707,38274,6,1
2127707,46654,7,1
2127707,34262,8,1
2127707,2429,9,1
2127707,41665,10,1
2127707,35939,11,1
2127707,30450,12,1
2127707,12686,13,0
2127707,37067,14,1
2127707,9390,15,1
2127707,15579,16,1
2127707,23191,17,0
2127707,28974,18,0
2127707,41259,19,0
984294,NA,NA,NA
1435460,NA,NA,NA
1422201,NA,NA,NA
2002973,NA,NA,NA
1987153,NA,NA,NA
1263919,NA,NA,NA
959637,4258,1,0
959637,20463,2,0
202431,NA,NA,NA
141996,NA,NA,NA
2263029,NA,NA,NA
2372024,NA,NA,NA
2120814,NA,NA,NA
2608338,NA,NA,NA
600933,NA,NA,NA
1359585,NA,NA,NA
2375547,NA,NA,NA
1289601,NA,NA,NA
178418,NA,NA,NA
418857,NA,NA,NA
923520,NA,NA,NA
1305271,NA,NA,NA
1349932,NA,NA,NA
2556514,NA,NA,NA
1640849,NA,NA,NA
1846736,NA,NA,NA
2693109,NA,NA,NA
212338,NA,NA,NA
875642,NA,NA,NA
609735,NA,NA,NA
1791622,NA,NA,NA
1191841,27344,1,1
1191841,49621,2,1
1191841,47630,3,1
1191841,3274,4,0
1191841,6568,5,0
1191841,39812,6,0
1191841,34358,7,0
1191841,27086,8,0
1191841,35973,9,0
580483,NA,NA,NA
1873253,NA,NA,NA
2860859,NA,NA,NA
2948862,NA,NA,NA
2098508,NA,NA,NA
2056793,NA,NA,NA
1679145,NA,NA,NA
445991,NA,NA,NA
1288342,NA,NA,NA
2503924,NA,NA,NA
1070088,NA,NA,NA
2084061,NA,NA,NA
929385,NA,NA,NA
219418,NA,NA,NA
1202012,30827,1,1
1202012,43352,2,0
1284746,NA,NA,NA
389851,NA,NA,NA
1331431,NA,NA,NA
147387,NA,NA,NA
2322397,NA,NA,NA
1307498,4852,1,1
1307498,3039,2,0
1307498,49535,3,1
1307498,14177,4,1
1307498,28577,5,1
1307498,10279,6,1
1307498,27388,7,1
1307498,47925,8,1
1307498,16068,9,0
1307498,37229,10,1
1307498,26893,11,0
1307498,32005,12,0
1307498,47605,13,0
1307498,9593,14,0
1307498,37089,15,1
1307498,12082,16,1
1307498,45444,17,1
1307498,8859,18,1
1307498,4461,19,1
1307498,48036,20,1
1473331,NA,NA,NA
3234457,NA,NA,NA
3128610,NA,NA,NA
2018761,NA,NA,NA
580903,NA,NA,NA
2035557,NA,NA,NA
2830190,NA,NA,NA
968578,NA,NA,NA
2364046,NA,NA,NA
2169464,NA,NA,NA
2009386,NA,NA,NA
585652,NA,NA,NA
994324,NA,NA,NA
2864505,NA,NA,NA
2968331,NA,NA,NA
1232826,NA,NA,NA
1054283,36792,1,1
1054283,35547,2,1
1054283,26369,3,1
1054283,23634,4,1
1054283,45104,5,1
1054283,6669,6,1
1054283,24852,7,1
1054283,37257,8,0
1054283,47740,9,0
1054283,15610,10,1
1054283,11193,11,0
1054283,22915,12,1
1054283,32020,13,1
2962585,NA,NA,NA
1240349,NA,NA,NA
881001,NA,NA,NA
470395,NA,NA,NA
3158553,NA,NA,NA
2357159,22046,1,1
2357159,46802,2,1
2357159,38768,3,1
2854550,NA,NA,NA
2842572,NA,NA,NA
894689,NA,NA,NA
475069,NA,NA,NA
219467,26088,1,0
219467,13259,2,1
219467,5769,3,1
219467,46802,4,1
1487718,NA,NA,NA
3124543,NA,NA,NA
3327441,NA,NA,NA
2515533,NA,NA,NA
765051,NA,NA,NA
2595504,NA,NA,NA
2789376,NA,NA,NA
1756021,NA,NA,NA
3057401,NA,NA,NA
56729,NA,NA,NA
1432215,NA,NA,NA
3378017,NA,NA,NA
463395,NA,NA,NA
3256063,NA,NA,NA
2493442,NA,NA,NA
398828,29447,1,1
398828,47672,2,0
398828,21463,3,0
398828,22828,4,0
398828,10709,5,0
398828,14010,6,0
398828,38452,7,0
398828,35918,8,0
398828,27267,9,0
398828,23263,10,0
398828,5262,11,0
2626050,NA,NA,NA
2536944,NA,NA,NA
1546044,NA,NA,NA
460604,NA,NA,NA
2971438,NA,NA,NA
2167120,NA,NA,NA
1378392,NA,NA,NA
1004188,NA,NA,NA
1482387,NA,NA,NA
2196008,NA,NA,NA
44476,NA,NA,NA
951205,NA,NA,NA
1985806,NA,NA,NA
222815,NA,NA,NA
2455657,NA,NA,NA
1985172,15200,1,1
1985172,8803,2,0
829120,NA,NA,NA
2082077,NA,NA,NA
2737545,NA,NA,NA
53328,NA,NA,NA
2569468,NA,NA,NA
188934,NA,NA,NA
1109838,NA,NA,NA
882122,NA,NA,NA
1056840,NA,NA,NA
3332050,NA,NA,NA
1792143,NA,NA,NA
296461,NA,NA,NA
252414,NA,NA,NA
1122780,13424,1,0
1122780,10258,2,0
1122780,43692,3,1
1122780,43371,4,0
387136,NA,NA,NA
3211242,NA,NA,NA
2036596,NA,NA,NA
3323696,NA,NA,NA
67479,18534,1,0
67479,42832,2,0
67479,22935,3,0
67479,17008,4,0
67479,48779,5,0
67479,39009,6,0
67479,21903,7,0
67479,13536,8,1
67479,13639,9,0
67479,30583,10,0
67479,25947,11,0
394068,NA,NA,NA
1922518,NA,NA,NA
2688928,NA,NA,NA
1764381,NA,NA,NA
1721967,NA,NA,NA
1031285,NA,NA,NA
1342610,NA,NA,NA
944659,26900,1,0
944659,8079,2,0
1369042,NA,NA,NA
2532994,NA,NA,NA
590646,NA,NA,NA
921692,25230,1,0
921692,46587,2,0
921692,48736,3,0
921692,165,4,0
921692,20007,5,0
921692,40469,6,0
921692,11247,7,0
905061,NA,NA,NA
3346521,NA,NA,NA
2711375,NA,NA,NA
3218377,NA,NA,NA
24733,NA,NA,NA
2470389,NA,NA,NA
2032312,NA,NA,NA
2468764,NA,NA,NA
1758873,NA,NA,NA
1927949,NA,NA,NA
1823662,NA,NA,NA
1402892,NA,NA,NA
1412586,NA,NA,NA
1717633,NA,NA,NA
83354,NA,NA,NA
576083,NA,NA,NA
2270446,NA,NA,NA
789970,NA,NA,NA
668028,NA,NA,NA
2189019,NA,NA,NA
1527803,NA,NA,NA
131697,NA,NA,NA
2910729,NA,NA,NA
339715,NA,NA,NA
945286,NA,NA,NA
3290222,NA,NA,NA
947146,NA,NA,NA
1300026,NA,NA,NA
2232643,NA,NA,NA
2724425,NA,NA,NA
2585218,NA,NA,NA
2853130,NA,NA,NA
1909607,NA,NA,NA
753429,NA,NA,NA
2621848,NA,NA,NA
650794,NA,NA,NA
1463421,NA,NA,NA
460468,NA,NA,NA
771487,NA,NA,NA
822072,NA,NA,NA
2585207,NA,NA,NA
3394797,NA,NA,NA
1551104,NA,NA,NA
1373346,NA,NA,NA
3372262,NA,NA,NA
1238871,NA,NA,NA
1339527,NA,NA,NA
3295764,NA,NA,NA
1765504,NA,NA,NA
376821,NA,NA,NA
2429709,NA,NA,NA
780202,NA,NA,NA
2078479,NA,NA,NA
252413,NA,NA,NA
107975,NA,NA,NA
1421796,NA,NA,NA
1034720,NA,NA,NA
3387983,NA,NA,NA
1204970,NA,NA,NA
1999019,NA,NA,NA
1910078,NA,NA,NA
792442,NA,NA,NA
2419374,NA,NA,NA
1558672,NA,NA,NA
449408,NA,NA,NA
2524630,NA,NA,NA
254480,NA,NA,NA
3135551,NA,NA,NA
95274,NA,NA,NA
2470812,NA,NA,NA
2905578,NA,NA,NA
2006691,NA,NA,NA
3107150,15392,1,1
3107150,45603,2,1
3107150,45948,3,1
3107150,33021,4,0
3107150,5876,5,1
2108595,NA,NA,NA
537024,NA,NA,NA
78907,NA,NA,NA
541735,NA,NA,NA
3168962,NA,NA,NA
2535227,NA,NA,NA
1245862,NA,NA,NA
1685713,NA,NA,NA
2405966,NA,NA,NA
2670433,NA,NA,NA
1253990,NA,NA,NA
702531,NA,NA,NA
2043070,NA,NA,NA
1197953,NA,NA,NA
1845740,NA,NA,NA
2024459,NA,NA,NA
2845169,NA,NA,NA
3212523,NA,NA,NA
1495975,NA,NA,NA
501970,NA,NA,NA
2438324,NA,NA,NA
2569347,NA,NA,NA
143259,NA,NA,NA
391588,NA,NA,NA
849745,NA,NA,NA
1362581,NA,NA,NA
3200134,NA,NA,NA
1052656,NA,NA,NA
3227907,NA,NA,NA
2841034,NA,NA,NA
1796632,NA,NA,NA
1121628,NA,NA,NA
1626201,NA,NA,NA
3370442,NA,NA,NA
1273264,NA,NA,NA
3261049,NA,NA,NA
3280491,NA,NA,NA
3232477,NA,NA,NA
420379,NA,NA,NA
333799,NA,NA,NA
3064717,NA,NA,NA
1284580,NA,NA,NA
1055153,NA,NA,NA
3347948,NA,NA,NA
2911099,NA,NA,NA
249328,NA,NA,NA
1777088,NA,NA,NA
627075,NA,NA,NA
158734,NA,NA,NA
1384180,NA,NA,NA
2196997,NA,NA,NA
2059831,47144,1,1
2059831,40268,2,1
2059831,9076,3,1
2059831,47766,4,1
2059831,49683,5,1
2059831,20842,6,1
2059831,11782,7,1
2059831,46906,8,1
2059831,28985,9,0
2059831,11182,10,1
2059831,2314,11,1
2059831,39892,12,0
2059831,29274,13,1
2059831,22035,14,0
2059831,15613,15,0
2059831,7500,16,0
2059831,5134,17,0
2059831,21198,18,0
2059831,37019,19,0
2059831,43378,20,0
3240091,NA,NA,NA
2405609,NA,NA,NA
985077,NA,NA,NA
2302117,NA,NA,NA
1090249,NA,NA,NA
902188,NA,NA,NA
1882594,NA,NA,NA
2329126,NA,NA,NA
1903453,NA,NA,NA
669056,NA,NA,NA
2866735,NA,NA,NA
1838929,NA,NA,NA
126879,NA,NA,NA
1368829,44359,1,0
1368829,24184,2,0
1368829,15290,3,1
1368829,11223,4,0
1368829,44570,5,1
1368829,5134,6,1
1368829,45152,7,0
1368829,47937,8,1
1368829,12341,9,1
1368829,45066,10,1
1368829,24852,11,1
1368829,42828,12,1
1368829,20364,13,0
1368829,15602,14,0
1368829,30489,15,1
1368829,20153,16,0
1368829,43875,17,1
1368829,34134,18,1
1368829,14491,19,1
1368829,28378,20,1
1368829,47888,21,1
1368829,39468,22,1
1368829,23060,23,0
1368829,17949,24,1
1368829,5550,25,1
1368829,44683,26,0
1368829,8424,27,0
1368829,34445,28,0
1368829,41909,29,1
1368829,40233,30,0
202740,NA,NA,NA
2298803,NA,NA,NA
1381567,NA,NA,NA
3096583,9499,1,0
3096583,13535,2,0
3096583,21938,3,0
3096583,17794,4,0
3096583,37120,5,0
3096583,17299,6,0
3096583,15200,7,1
3096583,40706,8,0
3096583,26369,9,0
3096583,6020,10,0
3096583,1140,11,0
591303,NA,NA,NA
605802,NA,NA,NA
1407837,NA,NA,NA
2209567,NA,NA,NA
1258083,NA,NA,NA
605573,NA,NA,NA
2956193,NA,NA,NA
154115,NA,NA,NA
609249,NA,NA,NA
251996,38739,1,1
251996,43772,2,1
251996,7781,3,1
251996,25495,4,1
251996,45007,5,1
251996,10374,6,1
251996,8460,7,1
251996,22802,8,0
251996,30506,9,1
251996,36189,10,1
251996,47357,11,1
251996,7901,12,1
251996,38817,13,0
251996,21019,14,1
251996,14858,15,0
251996,19051,16,0
251996,6550,17,0
251996,12209,18,0
251996,35341,19,0
740496,NA,NA,NA
1768988,NA,NA,NA
2687412,NA,NA,NA
1292279,NA,NA,NA
1430804,NA,NA,NA
432465,NA,NA,NA
3020936,NA,NA,NA
3264066,15772,1,1
3264066,23423,2,1
3264066,21292,3,1
3264066,15164,4,1
3264066,12899,5,1
3264066,33147,6,1
1273384,NA,NA,NA
1802734,NA,NA,NA
2374248,NA,NA,NA
1331788,NA,NA,NA
1707454,NA,NA,NA
1235132,NA,NA,NA
2426216,NA,NA,NA
1711508,NA,NA,NA
2760001,NA,NA,NA
1484331,NA,NA,NA
703460,NA,NA,NA
463720,NA,NA,NA
1470170,NA,NA,NA
2796434,NA,NA,NA
1532856,NA,NA,NA
709424,NA,NA,NA
135744,NA,NA,NA
220605,NA,NA,NA
841816,NA,NA,NA
1546757,NA,NA,NA
2271772,NA,NA,NA
1504712,6589,1,1
1504712,1960,2,1
1504712,39489,3,1
1504712,42777,4,1
1504712,9176,5,1
1504712,35546,6,1
1504712,2644,7,1
1504712,11919,8,1
1504712,44265,9,1
1504712,18104,10,0
1504712,6334,11,0
1504712,31547,12,0
1504712,10300,13,0
1242159,NA,NA,NA
2928002,NA,NA,NA
2490157,NA,NA,NA
1666928,NA,NA,NA
601385,NA,NA,NA
462214,NA,NA,NA
1651494,NA,NA,NA
3059598,NA,NA,NA
1906241,NA,NA,NA
377559,NA,NA,NA
1714476,NA,NA,NA
1122899,NA,NA,NA
2594047,NA,NA,NA
888512,NA,NA,NA
2979560,NA,NA,NA
1506247,NA,NA,NA
1415779,NA,NA,NA
474721,NA,NA,NA
2793933,20721,1,0
2793933,18659,2,1
2793933,5097,3,0
2793933,46635,4,1
2793933,47209,5,1
2793933,30391,6,0
2793933,2070,7,1
2793933,38241,8,1
2793933,43279,9,0
2793933,264,10,1
2793933,33548,11,1
2793933,40332,12,0
2793933,19348,13,1
2793933,45104,14,0
2793933,47971,15,1
2793933,17795,16,1
2793933,38562,17,1
2793933,3529,18,1
2793933,27966,19,0
2793933,10305,20,0
2793933,6852,21,0
2793933,15664,22,1
2793933,16668,23,0
2793933,41057,24,0
2793933,30257,25,0
2793933,43641,26,1
2793933,11892,27,1
2793933,30591,28,1
1084027,NA,NA,NA
1248295,NA,NA,NA
1798471,NA,NA,NA
909421,NA,NA,NA
366052,NA,NA,NA
1496399,NA,NA,NA
451731,NA,NA,NA
2647854,NA,NA,NA
2851248,NA,NA,NA
2625154,NA,NA,NA
1930310,NA,NA,NA
612200,NA,NA,NA
301862,NA,NA,NA
3041346,NA,NA,NA
2345535,NA,NA,NA
685634,NA,NA,NA
611479,NA,NA,NA
2165996,NA,NA,NA
778447,NA,NA,NA
1137144,NA,NA,NA
2693027,NA,NA,NA
929031,NA,NA,NA
1063308,NA,NA,NA
768600,NA,NA,NA
1667300,NA,NA,NA
45101,NA,NA,NA
668820,NA,NA,NA
3277752,NA,NA,NA
1539705,NA,NA,NA
918398,NA,NA,NA
1918485,NA,NA,NA
254738,NA,NA,NA
2848201,NA,NA,NA
3108731,NA,NA,NA
100729,NA,NA,NA
1254724,NA,NA,NA
1899564,NA,NA,NA
2801517,NA,NA,NA
273097,NA,NA,NA
1367794,NA,NA,NA
1644377,NA,NA,NA
2334508,NA,NA,NA
697978,NA,NA,NA
2678968,NA,NA,NA
1048774,NA,NA,NA
2759070,NA,NA,NA
2282652,NA,NA,NA
847853,NA,NA,NA
430476,NA,NA,NA
3323316,NA,NA,NA
359429,NA,NA,NA
1722450,NA,NA,NA
1511539,NA,NA,NA
1836026,NA,NA,NA
2481354,NA,NA,NA
2677967,NA,NA,NA
2930749,NA,NA,NA
3133860,NA,NA,NA
303902,NA,NA,NA
1738759,29447,1,1
1738759,47144,2,1
1738759,27086,3,1
1738759,48988,4,1
1738759,5876,5,1
1738759,7503,6,1
1996408,NA,NA,NA
1440480,NA,NA,NA
3103607,NA,NA,NA
2712634,NA,NA,NA
161685,NA,NA,NA
1286217,NA,NA,NA
1732834,NA,NA,NA
1835318,NA,NA,NA
2335877,NA,NA,NA
1640845,NA,NA,NA
1236927,NA,NA,NA
1176544,NA,NA,NA
1753193,NA,NA,NA
1121479,NA,NA,NA
382569,NA,NA,NA
921781,NA,NA,NA
3114050,NA,NA,NA
248718,NA,NA,NA
3191377,NA,NA,NA
744043,NA,NA,NA
1395915,NA,NA,NA
1550154,23102,1,1
1550154,18379,2,1
1550154,35559,3,1
1550154,46676,4,1
1550154,3407,5,1
1550154,38016,6,1
1550154,36164,7,1
1550154,5782,8,1
1550154,44156,9,1
1550154,2846,10,0
1550154,32465,11,0
1550154,3808,12,0
800228,NA,NA,NA
1853594,NA,NA,NA
56113,NA,NA,NA
3269162,NA,NA,NA
1280499,NA,NA,NA
165961,NA,NA,NA
432394,NA,NA,NA
2347706,NA,NA,NA
487389,NA,NA,NA
759464,NA,NA,NA
2530780,NA,NA,NA
2387375,NA,NA,NA
2159790,NA,NA,NA
858382,NA,NA,NA
3263533,NA,NA,NA
2264489,NA,NA,NA
2343370,NA,NA,NA
2015110,NA,NA,NA
1428004,NA,NA,NA
2416649,NA,NA,NA
3136358,NA,NA,NA
598040,NA,NA,NA
1736974,NA,NA,NA
1371283,NA,NA,NA
2766377,NA,NA,NA
734544,NA,NA,NA
2905217,NA,NA,NA
1403606,NA,NA,NA
2342670,NA,NA,NA
1900631,NA,NA,NA
3124948,NA,NA,NA
2483874,NA,NA,NA
1374524,NA,NA,NA
47095,NA,NA,NA
502709,NA,NA,NA
280353,NA,NA,NA
1844379,NA,NA,NA
767173,NA,NA,NA
2366789,NA,NA,NA
1727166,NA,NA,NA
2691792,NA,NA,NA
1170109,NA,NA,NA
1587559,NA,NA,NA
3092400,NA,NA,NA
702063,NA,NA,NA
1674686,NA,NA,NA
1387253,5985,1,1
1387253,35561,2,1
1387253,8048,3,1
1387253,12427,4,1
1454025,NA,NA,NA
2441924,NA,NA,NA
1907550,NA,NA,NA
1116475,NA,NA,NA
3028402,NA,NA,NA
2631952,NA,NA,NA
1316636,NA,NA,NA
2471966,NA,NA,NA
952757,NA,NA,NA
449487,NA,NA,NA
2999941,NA,NA,NA
355384,NA,NA,NA
729397,NA,NA,NA
2266392,NA,NA,NA
3344473,NA,NA,NA
653593,NA,NA,NA
1754889,NA,NA,NA
1378817,44310,1,1
1378817,13176,2,1
1378817,27344,3,1
1378817,48666,4,1
1378817,2825,5,1
1378817,4451,6,1
1378817,20082,7,1
1378817,7715,8,1
1378817,43768,9,1
1378817,10749,10,1
1378817,15290,11,0
1378817,14867,12,1
1378817,44204,13,1
1378817,26909,14,0
1378817,48736,15,0
1378817,39619,16,0
1378817,34496,17,0
1378817,4799,18,0
1378817,18465,19,1
1284361,NA,NA,NA
873072,NA,NA,NA
1190018,NA,NA,NA
1166135,24838,1,0
1166135,36606,2,0
1166135,35199,3,0
1166135,28745,4,1
1166135,23952,5,0
1166135,16249,6,1
1166135,44075,7,1
1166135,165,8,1
1166135,18409,9,1
1166135,22935,10,1
1166135,31640,11,1
1166135,44449,12,0
1166135,10749,13,0
1166135,24964,14,0
1166135,48094,15,0
1166135,27156,16,0
1166135,14647,17,0
1166135,14976,18,0
1166135,29740,19,0
1166135,18309,20,0
1166135,23032,21,0
1166135,14805,22,0
1166135,44628,23,0
1166135,35148,24,0
1166135,34166,25,0
1166135,43768,26,0
1166135,13176,27,1
1166135,32177,28,1
1166135,5876,29,1
1166135,44750,30,0
1166135,47209,31,0
1166135,31717,32,0
1166135,9587,33,0
1166135,43165,34,0
1166135,39448,35,0
1549389,NA,NA,NA
1254829,NA,NA,NA
3148815,NA,NA,NA
2438613,NA,NA,NA
3418464,NA,NA,NA
1365032,NA,NA,NA
543548,NA,NA,NA
3192757,NA,NA,NA
2903888,NA,NA,NA
309282,NA,NA,NA
1581882,NA,NA,NA
2407538,NA,NA,NA
1361950,NA,NA,NA
1365128,NA,NA,NA
2932682,NA,NA,NA
275130,14346,1,0
275130,46742,2,1
275130,34862,3,0
2936128,NA,NA,NA
803490,NA,NA,NA
594020,NA,NA,NA
130390,NA,NA,NA
690333,NA,NA,NA
1520756,NA,NA,NA
3343891,NA,NA,NA
1994195,NA,NA,NA
2789805,NA,NA,NA
2195293,NA,NA,NA
2863516,NA,NA,NA
2513235,NA,NA,NA
3328590,NA,NA,NA
1599995,NA,NA,NA
86037,NA,NA,NA
2121169,NA,NA,NA
2542037,NA,NA,NA
2286484,NA,NA,NA
2515228,NA,NA,NA
222909,NA,NA,NA
471980,NA,NA,NA
2663542,NA,NA,NA
2968282,NA,NA,NA
872909,NA,NA,NA
270701,NA,NA,NA
922301,NA,NA,NA
2611287,NA,NA,NA
2353744,NA,NA,NA
36640,NA,NA,NA
3359589,NA,NA,NA
2049855,NA,NA,NA
3158793,NA,NA,NA
475206,NA,NA,NA
1623332,NA,NA,NA
1113102,NA,NA,NA
2495295,NA,NA,NA
1710137,NA,NA,NA
1878552,NA,NA,NA
3178023,NA,NA,NA
1413430,NA,NA,NA
90239,NA,NA,NA
238737,NA,NA,NA
592196,NA,NA,NA
1594569,NA,NA,NA
910404,NA,NA,NA
2950165,NA,NA,NA
477472,NA,NA,NA
1436723,43920,1,0
1436723,42736,2,1
1436723,44987,3,1
1436723,47626,4,1
1436723,4799,5,1
1436723,34126,6,1
1436723,5332,7,1
1436723,30958,8,1
2049687,NA,NA,NA
591853,NA,NA,NA
236086,NA,NA,NA
1164090,NA,NA,NA
452814,NA,NA,NA
2400790,NA,NA,NA
2521107,NA,NA,NA
1053340,NA,NA,NA
2775859,NA,NA,NA
1715035,NA,NA,NA
1383838,NA,NA,NA
1064105,NA,NA,NA
3278312,NA,NA,NA
223389,32156,1,1
223389,1747,2,1
223389,25001,3,1
223389,23909,4,1
2545159,NA,NA,NA
2687203,NA,NA,NA
1094622,NA,NA,NA
1772634,NA,NA,NA
780255,NA,NA,NA
60905,16759,1,0
60905,21938,2,0
60905,15025,3,0
60905,26882,4,0
2631270,NA,NA,NA
1031939,NA,NA,NA
1018454,NA,NA,NA
3383918,NA,NA,NA
535590,NA,NA,NA
1624388,NA,NA,NA
1372245,NA,NA,NA
2474899,NA,NA,NA
2317899,NA,NA,NA
1995189,NA,NA,NA
1613866,NA,NA,NA
2545506,NA,NA,NA
2563322,NA,NA,NA
1213626,NA,NA,NA
2232687,NA,NA,NA
3020209,NA,NA,NA
386061,NA,NA,NA
66073,NA,NA,NA
3309221,NA,NA,NA
364475,NA,NA,NA
690369,NA,NA,NA
2049939,NA,NA,NA
3085698,NA,NA,NA
1707318,NA,NA,NA
1403740,26165,1,0
1457118,NA,NA,NA
1652028,NA,NA,NA
3230797,NA,NA,NA
1367874,NA,NA,NA
2312194,NA,NA,NA
685875,NA,NA,NA
491898,NA,NA,NA
3255859,NA,NA,NA
972658,NA,NA,NA
571661,NA,NA,NA
1743599,NA,NA,NA
553676,45007,1,1
553676,30391,2,0
553676,47209,3,0
553676,39411,4,0
553676,43789,5,0
553676,29487,6,0
553676,32959,7,0
553676,3855,8,0
553676,41716,9,0
553676,14633,10,0
553676,21903,11,1
1120835,NA,NA,NA
1335453,NA,NA,NA
3075647,NA,NA,NA
1869863,NA,NA,NA
629358,NA,NA,NA
2319852,NA,NA,NA
1050666,NA,NA,NA
536410,NA,NA,NA
1642560,NA,NA,NA
2726080,24184,1,0
2726080,8518,2,0
2726080,22124,3,1
2726080,7412,4,1
2726080,47766,5,0
2726080,35321,6,0
2726080,12069,7,0
2726080,37524,8,0
2726080,38266,9,0
2726080,21903,10,0
2726080,18027,11,1
2726080,43961,12,1
2726080,14947,13,1
2726080,3213,14,0
949421,NA,NA,NA
3150989,NA,NA,NA
1928644,NA,NA,NA
3205651,19057,1,0
3205651,27966,2,1
3205651,41950,3,1
1423220,NA,NA,NA
170540,NA,NA,NA
1860155,NA,NA,NA
554476,NA,NA,NA
3347059,NA,NA,NA
2878794,NA,NA,NA
63770,7987,1,1
63770,10962,2,1
63770,42500,3,1
63770,1,4,0
2545748,NA,NA,NA
2047219,NA,NA,NA
307385,NA,NA,NA
322524,NA,NA,NA
3224537,NA,NA,NA
2500818,NA,NA,NA
3411383,NA,NA,NA
1847467,NA,NA,NA
222234,NA,NA,NA
291463,NA,NA,NA
1155344,NA,NA,NA
2005070,NA,NA,NA
2217370,NA,NA,NA
2023110,NA,NA,NA
263656,NA,NA,NA
565931,7419,1,0
565931,44142,2,1
565931,28441,3,1
565931,48199,4,1
565931,24535,5,0
565931,46595,6,0
565931,24852,7,0
565931,14183,8,0
565931,18272,9,0
3106135,NA,NA,NA
1720159,NA,NA,NA
2876431,NA,NA,NA
1362147,NA,NA,NA
2284025,NA,NA,NA
464773,NA,NA,NA
2778345,NA,NA,NA
2638727,NA,NA,NA
2913336,NA,NA,NA
2165418,NA,NA,NA
2760019,NA,NA,NA
2158482,NA,NA,NA
2280393,NA,NA,NA
3197269,38928,1,1
3197269,43720,2,1
3197269,11580,3,0
3151690,NA,NA,NA
453238,NA,NA,NA
3127855,NA,NA,NA
1249951,NA,NA,NA
1747808,NA,NA,NA
2752705,NA,NA,NA
1501757,NA,NA,NA
2346057,NA,NA,NA
2560112,NA,NA,NA
1345117,NA,NA,NA
896719,NA,NA,NA
1213121,NA,NA,NA
2919312,18523,1,0
2919312,6069,2,1
2919312,3693,3,1
2919312,8571,4,1
2919312,15269,5,1
2919312,20877,6,1
